"FID_","POINT_ID","COMMENT","CAL_MOISTU","TEMP_C","REAL_DC","REAL_DC_TC","IMAG_DC","IMAG_DC_TC","SALINITY","CONDUCT","CONDUCT_TC","DATE_","TIME_","VEG_TYPE","VEG_HEIGHT","VEG_ID","SOIL_ID","ROCK_FRAC","IRRI_TYPE","DEW","LATITUDE","LONGITUDE","ALTITUDE"
,"121"," ",0.410661,21.900000,28.921000,28.833101,14.289000,14.512000,0.494000,0.040000,0.040000,"2015-09-11","1:11:49 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6129778.619692,436450.986307,141.500000
,"122"," ",0.425428,22.400000,30.278000,30.292856,18.129000,18.411000,0.599000,0.050000,0.051000,"2015-09-11","1:12:21 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6129780.104696,436451.888853,142.000000
,"123"," ",0.330788,22.400000,21.670000,21.562378,8.935000,9.042000,0.412000,0.025000,0.025000,"2015-09-11","1:13:38 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6129785.129824,436403.775014,141.700000
,"124"," ",0.315882,22.400000,20.379000,20.322254,9.951000,10.058000,0.488000,0.028000,0.028000,"2015-09-11","1:14:44 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6129782.997230,436363.014156,140.000000
,"125"," ",0.406518,22.400000,28.358000,28.429986,19.094000,19.274000,0.673000,0.053000,0.054000,"2015-09-11","1:15:57 PM","Grass: Pasture","10 cm"," "," ","0","Drip","None",6129782.525809,436321.937423,141.400000
,"126"," ",0.212657,22.800000,12.643000,12.742127,11.487000,11.567000,0.909000,0.032000,0.032000,"2015-09-11","1:17:58 PM","Bare Soil","0 cm"," "," ","0","None","None",6129780.923966,436277.825619,141.600000
,"127"," ",0.249742,23.000000,15.124000,15.262690,15.172000,15.241000,1.003000,0.042000,0.042000,"2015-09-11","1:19:25 PM","Bare Soil","0 cm"," "," ","0","None","None",6129781.156397,436231.723078,141.200000
,"128"," ",0.382340,22.800000,26.039000,26.134428,19.242000,19.330000,0.739000,0.053000,0.054000,"2015-09-11","1:20:26 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6129782.132451,436212.697722,142.300000
,"129"," ",0.305881,23.300000,19.489000,19.510781,12.639000,12.681000,0.649000,0.035000,0.035000,"2015-09-11","1:21:17 PM","Grass: Pasture","0 cm"," "," ","0","None","None",6129781.951875,436213.307577,142.200000
,"130"," ",0.316087,23.500000,20.301000,20.339048,14.290000,14.302000,0.704000,0.040000,0.040000,"2015-09-11","1:21:56 PM","Grass: Pasture","0 cm"," "," ","0","None","None",6129782.686944,436212.693845,142.100000
,"131"," ",0.302270,23.700000,19.221000,19.221846,11.436000,11.417000,0.595000,0.032000,0.032000,"2015-09-11","1:22:30 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6129781.764917,436213.004588,142.700000
,"132"," ",0.479560,23.300000,35.809000,35.952058,28.928000,28.810000,0.808000,0.080000,0.080000,"2015-09-11","1:23:53 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6129781.294948,436172.232135,142.200000
,"133"," ",0.225808,23.000000,13.595000,13.609907,8.725000,8.711000,0.642000,0.024000,0.024000,"2015-09-11","1:25:02 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6129782.316224,436133.275023,142.700000
,"134"," ",0.276804,22.800000,17.272000,17.245448,9.101000,9.109000,0.527000,0.025000,0.025000,"2015-09-11","1:26:11 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6129780.740110,436092.966755,141.600000
,"135"," ",0.269668,22.600000,16.712000,16.710831,9.787000,9.831000,0.586000,0.027000,0.027000,"2015-09-11","1:27:23 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6129778.978987,436052.659792,141.100000
,"136"," ",0.351218,22.600000,23.356000,23.321726,12.431000,12.503000,0.532000,0.035000,0.035000,"2015-09-11","1:29:53 PM","Grass: Pasture","30 cm"," "," ","0","None","None",6129778.473091,436006.866697,140.700000
,"137"," ",0.256046,22.400000,15.728000,15.713705,8.723000,8.794000,0.555000,0.024000,0.024000,"2015-09-11","1:31:20 PM","Bare Soil","0 cm"," "," ","0","None","None",6129784.612336,435959.809774,139.300000
,"138"," ",0.267062,22.400000,16.510000,16.517753,9.933000,10.027000,0.602000,0.028000,0.028000,"2015-09-11","1:32:00 PM","Bare Soil","0 cm"," "," ","0","None","None",6129785.353796,435960.108867,139.800000
,"139"," ",0.228101,22.400000,13.786000,13.764170,7.323000,7.383000,0.531000,0.020000,0.021000,"2015-09-11","1:32:43 PM","Bare Soil","0 cm"," "," ","0","None","None",6129785.352728,435959.956726,140.400000
,"140"," ",0.310573,21.500000,19.919000,19.889420,10.756000,11.002000,0.540000,0.030000,0.031000,"2015-09-11","1:41:30 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130033.420377,435961.715182,139.200000
,"141"," ",0.320510,21.900000,20.736000,20.703363,11.070000,11.296000,0.534000,0.031000,0.031000,"2015-09-11","1:42:05 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130033.606275,435961.866030,139.400000
,"142"," ",0.303259,22.400000,19.317000,19.300796,10.643000,10.848000,0.551000,0.030000,0.030000,"2015-09-11","1:42:33 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130033.243020,435962.781495,139.700000
,"143"," ",0.293619,22.400000,18.612000,18.538412,8.306000,8.425000,0.446000,0.023000,0.023000,"2015-09-11","1:43:47 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130031.689305,436004.786502,138.200000
,"144"," ",0.279317,22.600000,17.454000,17.435738,9.520000,9.622000,0.545000,0.026000,0.027000,"2015-09-11","1:44:49 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130030.519987,436048.918930,139.200000
,"145"," ",0.328925,22.800000,21.393000,21.405383,13.030000,13.153000,0.609000,0.036000,0.037000,"2015-09-11","1:45:47 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130033.039614,436091.960438,138.000000
,"146"," ",0.273432,22.800000,17.017000,16.991820,8.941000,9.015000,0.525000,0.025000,0.025000,"2015-09-11","1:46:45 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130033.163690,436136.083798,137.500000
,"147"," ",0.303929,22.800000,19.405000,19.354311,9.307000,9.372000,0.480000,0.026000,0.026000,"2015-09-11","1:48:18 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130034.595202,436182.175991,136.700000
,"148"," ",0.388378,22.800000,26.728000,26.698626,14.479000,14.580000,0.542000,0.040000,0.041000,"2015-09-11","1:49:45 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130032.961782,436212.922213,139.900000
,"149"," ",0.400763,23.000000,27.877000,27.874871,16.282000,16.376000,0.584000,0.045000,0.046000,"2015-09-11","1:50:13 PM","Grass: Pasture","10 cm"," "," ","0","Drip","Small Droplets",6130033.146613,436212.920921,139.900000
,"150"," ",0.394062,23.300000,27.301000,27.235281,12.545000,12.618000,0.460000,0.035000,0.035000,"2015-09-11","1:50:44 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6130033.517338,436213.070482,140.100000
,"151"," ",0.303417,23.300000,19.333000,19.313402,10.342000,10.376000,0.535000,0.029000,0.029000,"2015-09-11","1:51:54 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130034.917639,436254.750474,140.000000
,"152"," ",0.331434,23.000000,21.600000,21.616904,13.487000,13.532000,0.624000,0.037000,0.038000,"2015-09-11","1:52:54 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130034.285673,436296.596814,138.300000
,"153"," ",0.282600,22.600000,17.745000,17.685872,8.199000,8.246000,0.462000,0.023000,0.023000,"2015-09-11","1:53:54 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130035.521990,436341.321005,140.000000
,"154"," ",0.286682,22.600000,17.902000,17.999378,14.133000,14.267000,0.789000,0.039000,0.040000,"2015-09-11","1:55:38 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130032.784078,436399.310164,141.500000
,"155"," ",0.235308,22.100000,14.265000,14.254590,8.008000,8.103000,0.561000,0.022000,0.023000,"2015-09-11","1:58:05 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130029.515673,436460.802475,138.900000
,"156"," ",0.221800,22.400000,13.322000,13.342446,8.476000,8.587000,0.636000,0.024000,0.024000,"2015-09-11","1:58:33 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130029.512494,436460.346040,139.000000
,"157"," ",0.251133,22.400000,15.362000,15.361641,8.948000,9.065000,0.582000,0.025000,0.025000,"2015-09-11","1:59:08 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130029.511435,436460.193895,138.900000
,"158"," ",0.196532,21.500000,11.619000,11.717068,9.192000,9.413000,0.791000,0.026000,0.026000,"2015-09-11","2:07:43 PM","Bare Soil","0 cm"," "," ","0","None","None",6130287.368376,436460.985082,140.600000
,"159"," ",0.229280,21.700000,13.712000,13.843785,11.484000,11.733000,0.838000,0.032000,0.033000,"2015-09-11","2:10:29 PM","Grass: Pasture","0 cm"," "," ","0","None","None",6130289.038209,436461.886395,141.300000
,"160"," ",0.265393,22.600000,16.269000,16.394598,14.202000,14.371000,0.873000,0.039000,0.040000,"2015-09-11","2:11:23 PM","Grass: Pasture","0 cm"," "," ","0","None","None",6130290.700626,436461.722664,142.300000
,"161"," ",0.256624,22.600000,15.761000,15.755395,9.016000,9.101000,0.572000,0.025000,0.025000,"2015-09-11","2:12:42 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130292.054668,436417.283488,141.900000
,"162"," ",0.424724,22.800000,29.873000,30.222394,31.906000,32.090000,1.068000,0.089000,0.089000,"2015-09-11","2:16:38 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130287.461023,436368.168905,142.000000
,"163"," ",0.256982,22.800000,15.654000,15.781241,14.425000,14.508000,0.922000,0.040000,0.040000,"2015-09-11","2:17:58 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130286.387391,436320.247055,140.200000
,"164"," ",0.210572,23.000000,12.599000,12.607121,7.788000,7.814000,0.618000,0.022000,0.022000,"2015-09-11","2:22:54 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130287.026918,436279.464608,143.200000
,"165"," ",0.230865,23.300000,14.020000,13.951249,4.610000,4.608000,0.329000,0.013000,0.013000,"2015-09-11","2:24:30 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130284.510321,436236.726166,141.900000
,"166"," ",0.241484,23.500000,14.741000,14.681706,5.125000,5.117000,0.348000,0.014000,0.014000,"2015-09-11","2:26:01 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130282.881754,436215.283462,141.300000
,"167"," ",0.198905,23.900000,11.912000,11.865235,3.191000,3.174000,0.268000,0.009000,0.009000,"2015-09-11","2:27:25 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130282.884944,436215.739909,141.700000
,"168"," ",0.263416,24.200000,16.297000,16.249409,4.250000,4.222000,0.261000,0.012000,0.012000,"2015-09-11","2:27:53 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130282.892388,436216.804954,141.700000
,"169"," ",0.250632,23.900000,15.371000,15.325941,5.407000,5.359000,0.352000,0.015000,0.015000,"2015-09-11","2:29:20 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130282.217419,436173.140720,142.000000
,"170"," ",0.204460,23.700000,12.245000,12.215690,5.226000,5.186000,0.427000,0.015000,0.014000,"2015-09-11","2:30:22 PM","Grass: Pasture","10 cm"," "," ","0","None","Small Droplets",6130282.286889,436130.232059,141.800000
,"171"," ",0.196177,23.700000,11.717000,11.694983,5.426000,5.384000,0.463000,0.015000,0.015000,"2015-09-11","2:31:29 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130281.984365,436087.021685,140.600000
,"172"," ",0.241680,23.500000,14.697000,14.695340,8.641000,8.584000,0.588000,0.024000,0.024000,"2015-09-11","2:32:57 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130284.797101,436039.985556,143.800000
,"173"," ",0.154903,23.700000,9.279000,9.269447,4.853000,4.815000,0.523000,0.013000,0.013000,"2015-09-11","2:34:54 PM","Grass: Pasture","30 cm"," "," ","0","None","None",6130283.946059,435997.691947,142.900000
,"174"," ",0.229049,23.700000,13.870000,13.828202,5.308000,5.273000,0.383000,0.015000,0.015000,"2015-09-11","2:40:08 PM","Woodland: Open","0 cm"," "," ","0","None","None",6130279.187747,435951.774002,143.500000
,"175"," ",0.291327,23.700000,18.425000,18.359413,6.342000,6.301000,0.344000,0.018000,0.018000,"2015-09-11","2:40:50 PM","Woodland: Open","30 cm"," "," ","0","None","None",6130278.813814,435951.168000,144.000000
,"176"," ",0.326397,23.500000,21.266000,21.193197,8.207000,8.154000,0.386000,0.023000,0.023000,"2015-09-11","2:41:31 PM","Woodland: Open","20 cm"," "," ","0","None","None",6130278.997577,435951.014553,144.100000
